ID_customer;avg_ticket;total_amount;ticket_std_dev;purchases;frequency;inactive_days;web_purchases;app_purchases;mon_thur_purchases;frid_sund_purchases;lunch_purchases;evening_purchases;low_ticket;medium_ticket;big_ticket
9794; 34.1 ; 102.2 ; -   ;3;5;122;0;3;3;0;3;0;0;3;0
9795; 21.0 ; 83.8 ; 5.0 ;4;16;113;0;4;3;1;1;3;4;0;0
9796; 71.8 ; 143.6 ; -   ;2;197;197;0;2;1;1;0;2;0;0;2
9797; 39.5 ; 237.0 ; 9.4 ;6;12;32;0;6;0;6;1;5;0;6;0
9798; 25.1 ; 50.1 ; -   ;2;14;75;1;1;2;0;1;1;2;0;0
9799; 21.0 ; 105.2 ; 5.9 ;5;32;284;0;5;2;3;1;4;5;0;0
9800; 66.2 ; 132.4 ; 20.0 ;2;107;73;0;2;0;2;1;1;0;0;2
9801; 48.3 ; 676.5 ; 8.9 ;14;24;26;0;14;3;11;12;2;0;9;5
9802; 32.6 ; 130.5 ; 15.0 ;4;46;101;0;4;1;3;1;3;1;3;0
9803; 30.4 ; 213.1 ; 14.2 ;7;37;14;0;7;1;6;3;4;2;5;0
9804; 49.2 ; 1,279.4 ; 5.1 ;26;9;3;0;26;4;22;11;15;0;26;0
9805; 32.3 ; 64.5 ; 25.9 ;2;1;261;0;2;1;1;0;2;1;0;1
9806; 45.3 ; 181.2 ; 17.5 ;4;65;226;0;4;0;4;2;2;1;2;1
9807; 20.0 ; 40.1 ; 7.6 ;2;148;146;0;2;1;1;1;1;2;0;0
9808; 62.3 ; 249.0 ; 23.8 ;4;32;125;0;4;0;4;4;0;0;0;4
9809; 48.2 ; 1,011.9 ; 7.4 ;21;14;9;0;21;9;12;7;14;0;14;7
9810; 61.7 ; 123.4 ; 15.2 ;2;1;254;0;2;2;0;2;0;0;0;2
9811; 47.9 ; 814.3 ; 18.8 ;17;9;20;0;17;3;14;7;10;6;5;6
9812; 47.8 ; 95.7 ; 0.5 ;2;29;17;0;2;1;1;0;2;0;2;0
9813; 35.6 ; 71.1 ; 8.0 ;2;12;128;0;2;2;0;0;2;1;1;0
9814; 26.4 ; 79.2 ; 10.6 ;3;60;163;0;3;1;2;0;3;2;1;0
9815; 32.6 ; 163.1 ; 9.1 ;5;51;68;0;5;3;2;2;3;2;3;0
9816; 18.3 ; 55.0 ; 6.2 ;3;9;9;0;3;2;1;1;2;3;0;0
9817; 37.2 ; 74.5 ; 1.0 ;2;152;250;0;2;1;1;1;1;0;2;0
9818; 36.2 ; 144.9 ; 9.6 ;4;81;47;0;4;1;3;3;1;1;3;0
9819; 23.0 ; 68.9 ; 6.4 ;3;22;233;0;3;2;1;2;1;3;0;0
9820; 15.0 ; 30.0 ; -   ;2;19;28;0;2;2;0;2;0;2;0;0
9821; 52.8 ; 369.3 ; 1.5 ;7;44;10;0;7;1;6;5;2;0;7;0
9822; 15.3 ; 76.4 ; -   ;5;6;53;0;5;3;2;4;1;5;0;0
9823; 32.2 ; 580.2 ; 17.6 ;18;23;47;0;18;4;14;9;9;6;12;0
9824; 91.1 ; 182.1 ; 5.8 ;2;16;85;0;2;0;2;1;1;0;0;2
9825; 48.8 ; 146.3 ; 10.3 ;3;70;73;0;3;1;2;3;0;0;2;1
9826; 94.3 ; 282.9 ; 41.1 ;3;209;40;0;3;1;2;3;0;0;0;3
9827; 20.4 ; 61.1 ; 5.4 ;3;5;86;0;3;2;1;1;2;3;0;0
9828; 15.0 ; 45.0 ; -   ;3;72;33;0;3;2;1;1;2;3;0;0
9829; 69.7 ; 278.8 ; 33.0 ;4;83;83;0;4;1;3;3;1;0;0;4
9830; 49.4 ; 444.8 ; 28.0 ;9;21;71;0;9;6;3;7;2;3;3;3
9831; 20.6 ; 82.6 ; 15.4 ;4;32;93;0;4;4;0;1;3;3;1;0
9832; 39.9 ; 199.7 ; 17.7 ;5;82;33;0;5;3;2;4;1;2;1;2
9833; 46.6 ; 373.2 ; 8.8 ;8;29;47;0;8;0;8;7;1;0;5;3
9834; 25.0 ; 50.0 ; 15.0 ;2;45;147;0;2;0;2;0;2;1;1;0
9835; 54.2 ; 162.6 ; 10.2 ;3;19;52;0;3;0;3;3;0;0;2;1
9836; 20.4 ; 81.6 ; 11.4 ;4;81;18;0;4;3;1;3;1;3;1;0
9837; 38.8 ; 77.6 ; 20.5 ;2;75;152;0;2;0;2;0;2;1;0;1
9838; 26.2 ; 78.7 ; 20.6 ;3;145;68;0;3;1;2;1;2;2;1;0
9839; 22.4 ; 44.7 ; 4.0 ;2;2;299;0;2;1;1;1;1;2;0;0
9840; 51.9 ; 103.9 ; 7.8 ;2;157;158;1;1;0;2;2;0;0;1;1
9841; 19.7 ; 275.7 ; 11.5 ;14;17;5;0;14;2;12;10;4;9;5;0
9842; 44.8 ; 89.6 ; -   ;2;8;163;0;2;1;1;2;0;0;2;0
9843; 62.1 ; 124.3 ; 8.0 ;2;6;189;0;2;0;2;2;0;0;0;2
9844; 27.4 ; 82.3 ; 12.3 ;3;21;275;0;3;1;2;1;2;2;1;0
9845; 22.6 ; 293.8 ; 13.3 ;13;23;45;0;13;10;3;6;7;9;4;0
9846; 36.8 ; 183.8 ; 14.4 ;5;50;47;0;5;2;3;1;4;2;3;0
9847; 57.9 ; 173.7 ; 16.9 ;3;49;137;0;3;2;1;1;2;0;0;3
9848; 48.1 ; 96.1 ; 0.9 ;2;48;99;0;2;1;1;2;0;0;2;0
9849; 63.2 ; 189.7 ; -   ;3;25;131;0;3;0;3;1;2;0;0;3
9850; 15.0 ; 30.0 ; -   ;2;55;48;0;2;0;2;1;1;2;0;0
9851; 41.2 ; 370.6 ; 13.8 ;9;23;56;0;9;6;3;5;4;3;6;0
9852; 27.8 ; 139.0 ; 19.1 ;5;40;89;0;5;3;2;2;3;3;2;0
9853; 49.5 ; 99.0 ; 9.9 ;2;35;161;2;0;2;0;2;0;0;1;1
9854; 24.7 ; 49.4 ; 7.0 ;2;26;277;0;2;1;1;0;2;1;1;0
9855; 61.5 ; 246.2 ; 18.1 ;4;84;8;0;4;2;2;1;3;0;0;4
9856; 46.8 ; 140.3 ; -   ;3;59;161;0;3;2;1;3;0;0;3;0
9857; 50.6 ; 151.8 ; 59.8 ;3;77;103;1;2;2;1;1;2;1;1;1
9858; 53.1 ; 159.3 ; 27.2 ;3;5;20;0;3;1;2;2;1;1;1;1
9859; 22.5 ; 561.4 ; 12.4 ;25;9;6;0;25;15;10;15;10;17;8;0
9860; 49.6 ; 99.3 ; 4.3 ;2;36;217;0;2;1;1;2;0;0;2;0
9861; 25.1 ; 50.1 ; -   ;2;12;40;0;2;2;0;2;0;2;0;0
9862; 26.6 ; 53.2 ; 2.3 ;2;17;98;0;2;2;0;0;2;2;0;0
9863; 26.6 ; 159.3 ; 19.0 ;6;17;195;0;6;2;4;5;1;4;2;0
9864; 40.0 ; 119.9 ; 10.1 ;3;4;258;0;3;1;2;3;0;1;2;0
9865; 25.1 ; 75.2 ; -   ;3;31;92;0;3;1;2;2;1;3;0;0
9866; 28.9 ; 115.5 ; 13.0 ;4;111;97;0;4;3;1;4;0;3;1;0
9867; 23.5 ; 400.3 ; 16.5 ;17;17;0;0;17;3;14;8;9;11;6;0
9868; 32.9 ; 361.7 ; 40.2 ;11;17;32;0;11;2;9;6;5;4;3;4
9869; 37.9 ; 530.4 ; 11.8 ;14;17;1;0;14;7;7;11;3;5;9;0
9870; 28.1 ; 56.3 ; 4.6 ;2;58;251;0;2;0;2;1;1;1;1;0
9871; 36.8 ; 184.1 ; 18.3 ;5;62;57;0;5;2;3;4;1;2;1;2
9872; 42.5 ; 127.5 ; 16.0 ;3;19;56;0;3;2;1;1;2;1;1;1
9873; 74.5 ; 372.3 ; 35.7 ;5;17;335;0;5;1;4;3;2;0;0;5
9874; 23.9 ; 71.7 ; 5.8 ;3;140;147;0;3;2;1;1;2;3;0;0
9875; 40.1 ; 120.4 ; 29.3 ;3;99;53;0;3;1;2;1;2;1;1;1
9876; 46.8 ; 93.5 ; -   ;2;62;147;0;2;0;2;0;2;0;2;0
9877; 83.3 ; 166.7 ; 15.2 ;2;86;35;0;2;2;0;2;0;0;0;2
9878; 44.0 ; 220.2 ; 25.1 ;5;42;5;0;5;1;4;3;2;2;1;2
9879; 29.0 ; 174.2 ; 17.4 ;6;40;37;0;6;0;6;2;4;4;2;0
9880; 45.5 ; 182.1 ; 2.4 ;4;8;82;0;4;4;0;1;3;0;4;0
9881; 30.2 ; 60.4 ; -   ;2;5;283;0;2;0;2;2;0;0;2;0
9882; 55.5 ; 277.6 ; 17.6 ;5;45;47;0;5;0;5;3;2;0;0;5
9883; 47.5 ; 142.4 ; 0.8 ;3;68;2;1;2;1;2;1;2;0;3;0
9884; 56.3 ; 787.8 ; 17.6 ;14;14;0;0;14;1;13;3;11;0;0;14
9885; 29.1 ; 87.4 ; 12.4 ;3;74;179;0;3;2;1;0;3;2;1;0
9886; 30.2 ; 60.4 ; -   ;2;38;257;0;2;0;2;1;1;0;2;0
9887; 29.0 ; 145.2 ; 28.0 ;5;45;109;0;5;3;2;5;0;3;0;2
9888; 42.1 ; 294.5 ; 10.7 ;7;47;26;0;7;0;7;6;1;0;7;0
9889; 51.2 ; 307.5 ; 24.0 ;6;40;26;0;6;1;5;4;2;2;2;2
9890; 34.3 ; 68.5 ; 4.6 ;2;48;179;0;2;1;1;1;1;1;1;0
9891; 17.3 ; 207.4 ; 0.9 ;12;5;56;12;0;7;5;3;9;12;0;0
9892; 23.7 ; 71.2 ; 2.4 ;3;95;36;0;3;1;2;2;1;3;0;0
9893; 22.6 ; 45.2 ; 11.4 ;2;37;281;0;2;2;0;1;1;1;1;0
9894; 32.9 ; 65.8 ; 10.7 ;2;27;364;0;2;2;0;1;1;1;1;0
9895; 56.2 ; 281.1 ; 25.2 ;5;73;84;0;5;0;5;3;2;0;0;5
9896; 23.4 ; 210.8 ; 7.5 ;9;5;168;0;9;4;5;3;6;6;3;0
9897; 26.7 ; 186.9 ; 11.5 ;7;16;26;0;7;3;4;2;5;5;2;0
9898; 51.4 ; 154.1 ; 16.1 ;3;22;310;0;3;0;3;2;1;0;2;1
9899; 57.7 ; 115.4 ; 17.4 ;2;65;287;0;2;1;1;1;1;0;0;2
9900; 47.7 ; 95.5 ; 1.5 ;2;12;260;0;2;2;0;2;0;0;2;0
9901; 25.9 ; 129.5 ; 8.9 ;5;78;53;0;5;0;5;3;2;3;2;0
9902; 39.9 ; 199.4 ; 14.6 ;5;48;53;0;5;0;5;1;4;2;3;0
9903; 23.0 ; 69.0 ; 5.2 ;3;29;143;0;3;2;1;1;2;3;0;0
9904; 52.8 ; 105.7 ; 8.0 ;2;11;53;0;2;0;2;1;1;0;1;1
9905; 37.1 ; 111.3 ; 27.1 ;3;49;194;0;3;1;2;2;1;1;1;1
9906; 69.2 ; 138.4 ; 42.0 ;2;247;41;0;2;1;1;1;1;1;0;1
9907; 46.8 ; 93.5 ; -   ;2;126;162;0;2;0;2;2;0;0;2;0
9908; 19.7 ; 789.8 ; 7.2 ;40;7;3;0;40;12;28;8;32;40;0;0
9909; 34.2 ; 102.6 ; 16.8 ;3;24;113;0;3;1;2;2;1;1;2;0
9910; 49.6 ; 99.3 ; 4.3 ;2;4;268;0;2;1;1;0;2;0;2;0
9911; 39.1 ; 156.3 ; 17.6 ;4;68;100;0;4;3;1;1;3;1;2;1
9912; 25.6 ; 51.3 ; -   ;2;5;215;0;2;0;2;0;2;2;0;0
9913; 45.7 ; 182.6 ; 7.0 ;4;49;146;0;4;0;4;3;1;0;4;0
9914; 24.1 ; 530.3 ; 14.5 ;22;12;12;0;22;11;11;10;12;15;7;0
9915; 38.8 ; 77.6 ; 20.5 ;2;32;315;0;2;1;1;0;2;1;0;1
9916; 20.1 ; 60.2 ; 9.3 ;3;5;93;0;3;2;1;3;0;3;0;0
9917; 47.1 ; 94.1 ; 2.4 ;2;24;220;0;2;1;1;2;0;0;2;0
9918; 39.0 ; 77.9 ; 11.7 ;2;2;157;0;2;0;2;0;2;1;1;0
9919; 32.8 ; 131.3 ; 8.1 ;4;14;186;0;4;4;0;1;3;1;3;0
9920; 47.2 ; 141.7 ; 0.9 ;3;142;10;0;3;0;3;3;0;0;3;0
9921; 20.1 ; 60.2 ; 9.3 ;3;56;158;0;3;1;2;3;0;3;0;0
9922; 53.4 ; 213.6 ; 1.4 ;4;70;99;0;4;2;2;4;0;0;4;0
9923; 51.6 ; 103.2 ; 7.7 ;2;26;377;0;2;0;2;2;0;0;1;1
9924; 30.8 ; 61.7 ; 8.6 ;2;2;95;0;2;1;1;1;1;1;1;0
9925; 44.0 ; 88.0 ; 11.1 ;2;13;131;0;2;0;2;1;1;0;1;1
9926; 43.8 ; 526.1 ; 11.8 ;12;4;4;0;12;7;5;2;10;0;8;4
9927; 70.0 ; 350.1 ; 20.5 ;5;59;83;0;5;1;4;5;0;0;0;5
9928; 35.9 ; 71.8 ; 16.2 ;2;104;160;0;2;1;1;1;1;1;1;0
9929; 38.6 ; 308.9 ; 16.1 ;8;38;20;0;8;2;6;5;3;3;5;0
9930; 41.7 ; 125.1 ; 10.6 ;3;13;63;0;3;0;3;2;1;0;3;0
9931; 43.4 ; 955.8 ; 5.2 ;22;21;8;0;22;9;13;8;14;0;22;0
9932; 18.7 ; 1,102.8 ; 8.8 ;59;8;2;0;59;28;31;10;49;59;0;0
9933; 56.8 ; 113.7 ; -   ;2;5;26;2;0;0;2;2;0;0;0;2
9934; 15.0 ; 30.0 ; -   ;2;7;37;0;2;1;1;1;1;2;0;0
9935; 64.9 ; 324.4 ; 24.1 ;5;44;164;0;5;0;5;4;1;0;0;5
9936; 46.6 ; 139.8 ; 3.8 ;3;122;62;0;3;0;3;3;0;0;3;0
9937; 25.1 ; 50.1 ; -   ;2;120;146;0;2;0;2;2;0;2;0;0
9938; 41.1 ; 82.2 ; 11.3 ;2;41;136;0;2;1;1;2;0;1;1;0
9939; 53.4 ; 160.1 ; 1.8 ;3;40;200;0;3;2;1;1;2;0;2;1
9940; 75.2 ; 451.1 ; 28.4 ;6;41;26;2;4;0;6;5;1;0;0;6
9941; 50.6 ; 151.9 ; 5.2 ;3;32;19;0;3;1;2;1;2;0;2;1
9942; 36.8 ; 257.5 ; 12.1 ;7;14;182;0;7;1;6;3;4;2;5;0
9943; 33.0 ; 66.0 ; 27.0 ;2;111;21;0;2;1;1;0;2;1;0;1
9944; 30.1 ; 90.3 ; 5.3 ;3;18;98;3;0;3;0;1;2;1;2;0
9945; 79.9 ; 719.0 ; 20.1 ;9;35;89;0;9;1;8;9;0;0;0;9
9946; 30.6 ; 91.7 ; 18.9 ;3;16;208;0;3;3;0;1;2;1;2;0
9947; 26.0 ; 103.8 ; 9.0 ;4;36;91;0;4;3;1;1;3;3;1;0
9948; 21.5 ; 64.5 ; 2.4 ;3;11;277;0;3;3;0;0;3;3;0;0
9949; 46.8 ; 140.3 ; -   ;3;45;185;0;3;2;1;1;2;0;3;0
9950; 83.1 ; 249.4 ; 34.5 ;3;31;107;0;3;2;1;1;2;0;0;3
9951; 34.5 ; 69.0 ; 22.5 ;2;175;110;0;2;1;1;2;0;1;0;1
9952; 47.5 ; 94.9 ; -   ;2;4;29;0;2;2;0;1;1;0;2;0
9953; 49.4 ; 494.4 ; 27.6 ;10;32;22;0;10;3;7;6;4;3;4;3
9954; 36.8 ; 368.1 ; 16.3 ;10;11;80;0;10;5;5;5;5;3;7;0
9955; 61.5 ; 184.4 ; 3.9 ;3;69;84;0;3;0;3;3;0;0;0;3
9956; 78.3 ; 156.6 ; -   ;2;12;73;0;2;0;2;2;0;0;0;2
9957; 38.5 ; 115.4 ; 18.7 ;3;47;106;0;3;0;3;1;2;1;1;1
9958; 59.4 ; 297.1 ; 37.9 ;5;16;269;0;5;1;4;4;1;2;0;3
9959; 17.3 ; 69.0 ; 1.6 ;4;45;49;0;4;2;2;3;1;4;0;0
9960; 16.7 ; 116.8 ; 2.0 ;7;11;0;0;7;2;5;4;3;7;0;0
9961; 21.6 ; 862.6 ; 13.0 ;40;8;2;0;40;5;35;27;13;27;13;0
9962; 16.7 ; 50.0 ; 3.1 ;3;23;14;0;3;2;1;1;2;3;0;0
9963; 15.0 ; 74.9 ; -   ;5;58;70;3;2;3;2;5;0;5;0;0
9964; 24.7 ; 99.0 ; 10.1 ;4;93;17;0;4;3;1;4;0;3;1;0
9965; 27.6 ; 55.3 ; 3.8 ;2;70;235;0;2;1;1;2;0;1;1;0
9966; 15.0 ; 30.0 ; -   ;2;50;80;0;2;2;0;0;2;2;0;0
9967; 49.9 ; 199.5 ; 8.1 ;4;7;30;4;0;2;2;2;2;0;3;1
9968; 44.5 ; 178.1 ; 15.2 ;4;97;73;0;4;0;4;4;0;1;2;1
9969; 38.9 ; 466.9 ; 8.8 ;12;23;11;0;12;1;11;9;3;0;12;0
9970; 34.4 ; 377.9 ; 14.4 ;11;26;26;0;11;0;11;11;0;4;7;0
9971; 23.9 ; 47.8 ; 2.3 ;2;59;34;0;2;2;0;0;2;2;0;0
9972; 26.1 ; 104.3 ; 4.0 ;4;85;53;0;4;1;3;3;1;3;1;0
9973; 48.4 ; 435.8 ; 32.1 ;9;48;20;0;9;2;7;6;3;3;3;3
9974; 28.4 ; 85.1 ; 12.9 ;3;5;212;0;3;2;1;3;0;2;1;0
9975; 18.4 ; 184.1 ; 2.3 ;10;13;18;10;0;5;5;3;7;10;0;0
9976; 24.1 ; 337.4 ; 8.7 ;14;5;185;0;14;5;9;8;6;9;5;0
9977; 47.2 ; 377.4 ; 19.1 ;8;29;1;0;8;5;3;3;5;3;2;3
9978; 24.9 ; 274.3 ; 13.3 ;11;13;83;0;11;0;11;5;6;7;4;0
9979; 68.3 ; 341.5 ; 12.9 ;5;27;69;0;5;1;4;5;0;0;0;5
9980; 38.7 ; 77.4 ; 20.4 ;2;5;146;0;2;1;1;2;0;1;0;1
9981; 38.8 ; 77.7 ; 14.7 ;2;5;290;0;2;2;0;0;2;1;1;0
9982; 60.9 ; 121.9 ; 0.9 ;2;3;115;0;2;1;1;0;2;0;0;2
9983; 94.9 ; 189.9 ; 71.1 ;2;27;76;1;1;2;0;0;2;1;0;1
9984; 22.0 ; 132.1 ; 14.0 ;6;16;174;0;6;4;2;6;0;4;2;0
9985; 20.3 ; 40.6 ; 8.0 ;2;203;3;0;2;1;1;1;1;2;0;0
9986; 30.2 ; 90.6 ; -   ;3;41;90;3;0;2;1;3;0;0;3;0
9987; 71.2 ; 213.5 ; 43.5 ;3;58;33;0;3;1;2;3;0;1;0;2
9988; 22.8 ; 45.6 ; 0.2 ;2;94;6;0;2;0;2;2;0;2;0;0
9989; 15.0 ; 30.0 ; -   ;2;5;154;0;2;1;1;2;0;2;0;0
9990; 64.9 ; 194.7 ; 14.9 ;3;88;110;0;3;0;3;2;1;0;0;3
9991; 29.0 ; 58.1 ; 1.7 ;2;49;185;0;2;1;1;0;2;1;1;0
9992; 40.3 ; 201.4 ; 12.3 ;5;40;144;0;5;2;3;1;4;2;3;0
9993; 17.1 ; 34.2 ; 3.2 ;2;92;23;2;0;1;1;2;0;2;0;0
9994; 39.7 ; 158.6 ; 10.8 ;4;86;59;0;4;0;4;2;2;1;3;0
9995; 33.2 ; 66.4 ; 5.1 ;2;358;43;0;2;0;2;0;2;1;1;0
9996; 53.7 ; 268.3 ; 30.2 ;5;32;26;0;5;0;5;4;1;2;1;2
9997; 55.2 ; 110.4 ; 12.7 ;2;56;337;0;2;0;2;0;2;0;0;2
9998; 39.8 ; 517.4 ; 41.0 ;13;11;183;0;13;7;6;12;1;4;5;4
9999; 110.7 ; 221.4 ; 30.9 ;2;192;187;0;2;1;1;0;2;0;0;2
10000; 35.9 ; 71.8 ; 16.2 ;2;200;132;0;2;0;2;2;0;1;1;0
10001; 27.5 ; 55.0 ; 3.7 ;2;11;17;0;2;1;1;0;2;1;1;0
10002; 20.7 ; 620.9 ; 4.6 ;30;5;8;30;0;27;3;30;0;30;0;0
10003; 49.6 ; 99.3 ; 4.3 ;2;38;236;0;2;0;2;2;0;0;2;0
10004; 30.2 ; 60.4 ; -   ;2;17;144;0;2;1;1;0;2;0;2;0
10005; 39.6 ; 79.1 ; 12.9 ;2;1;15;2;0;0;2;0;2;1;1;0
10006; 31.6 ; 63.2 ; 24.9 ;2;306;9;0;2;2;0;1;1;1;0;1
10007; 48.6 ; 194.2 ; 2.9 ;4;103;10;0;4;0;4;2;2;0;4;0
10008; 48.7 ; 97.4 ; 15.5 ;2;3;272;0;2;1;1;1;1;0;1;1
10009; 27.4 ; 410.6 ; 13.8 ;15;14;94;0;15;11;4;2;13;10;5;0
10010; 47.1 ; 94.2 ; 0.5 ;2;232;80;0;2;2;0;0;2;0;2;0
10011; 63.1 ; 126.3 ; 20.7 ;2;107;94;0;2;0;2;1;1;0;0;2
10012; 50.0 ; 99.9 ; 2.6 ;2;28;18;0;2;1;1;1;1;0;2;0
10013; 48.2 ; 1,157.7 ; 15.6 ;24;4;182;0;24;11;13;18;6;0;16;8
10014; 26.7 ; 80.1 ; 13.4 ;3;85;169;0;3;0;3;1;2;2;1;0
10015; 51.3 ; 358.9 ; 3.9 ;7;44;74;0;7;1;6;3;4;0;5;2
10016; 38.8 ; 77.7 ; 12.9 ;2;55;49;2;0;1;1;1;1;1;1;0
10017; 33.5 ; 939.4 ; 30.2 ;28;9;49;0;28;27;1;28;0;9;10;9
10018; 41.1 ; 164.4 ; 8.2 ;4;5;219;0;4;1;3;4;0;0;4;0
10019; 33.0 ; 296.7 ; 11.4 ;9;24;5;0;9;5;4;8;1;3;6;0
10020; 38.5 ; 76.9 ; 12.4 ;2;12;162;2;0;0;2;2;0;1;1;0
10021; 17.2 ; 360.7 ; 4.5 ;21;9;26;0;21;6;15;16;5;21;0;0
10022; 32.8 ; 98.3 ; 17.2 ;3;19;262;0;3;0;3;1;2;1;2;0
10023; 39.0 ; 273.2 ; 16.2 ;7;3;233;0;7;6;1;3;4;2;3;2
10024; 26.7 ; 1,093.2 ; 14.6 ;41;7;34;0;41;18;23;21;20;27;14;0
10025; 53.6 ; 268.0 ; 7.0 ;5;39;115;0;5;0;5;4;1;0;3;2
10026; 59.3 ; 118.6 ; 18.8 ;2;104;161;0;2;1;1;0;2;0;0;2
10027; 35.4 ; 177.1 ; 15.5 ;5;6;237;0;5;1;4;3;2;2;3;0
10028; 38.5 ; 231.2 ; 17.2 ;6;16;200;0;6;2;4;1;5;2;2;2
10029; 85.3 ; 170.6 ; 91.0 ;2;71;106;0;2;1;1;0;2;1;0;1
10030; 71.1 ; 426.8 ; 22.2 ;6;24;160;0;6;0;6;3;3;0;0;6
10031; 38.4 ; 153.6 ; 9.4 ;4;13;318;0;4;4;0;2;2;1;3;0
10032; 39.5 ; 197.7 ; 21.2 ;5;32;132;0;5;0;5;1;4;2;1;2
10033; 67.3 ; 470.9 ; 32.5 ;7;32;62;0;7;0;7;5;2;0;0;7
10034; 42.0 ; 84.1 ; 8.1 ;2;65;45;0;2;1;1;2;0;0;2;0
10035; 48.6 ; 97.2 ; -   ;2;50;225;0;2;0;2;2;0;0;2;0
10036; 26.1 ; 130.3 ; 11.1 ;5;11;278;0;5;0;5;4;1;3;2;0
10037; 65.4 ; 130.8 ; 16.6 ;2;5;301;0;2;1;1;0;2;0;0;2
10038; 23.1 ; 46.2 ; 3.0 ;2;24;84;0;2;0;2;2;0;2;0;0
10039; 68.9 ; 137.7 ; 24.8 ;2;62;216;0;2;0;2;1;1;0;0;2
10040; 27.8 ; 139.0 ; 6.5 ;5;76;10;0;5;1;4;4;1;3;2;0
10041; 17.9 ; 35.8 ; 0.2 ;2;224;28;0;2;1;1;0;2;2;0;0
10042; 43.4 ; 520.4 ; 9.0 ;12;15;4;0;12;1;11;4;8;0;12;0
10043; 31.0 ; 124.1 ; 7.9 ;4;29;179;0;4;0;4;4;0;1;3;0
10044; 56.4 ; 225.6 ; 14.4 ;4;28;32;0;4;3;1;4;0;0;0;4
10045; 65.8 ; 328.8 ; 11.4 ;5;91;3;0;5;2;3;3;2;0;0;5
10046; 38.3 ; 1,800.1 ; 12.1 ;47;7;2;0;47;28;19;18;29;16;31;0
10047; 25.9 ; 155.3 ; 7.9 ;6;10;45;6;0;3;3;0;6;4;2;0
10048; 21.2 ; 616.0 ; 8.4 ;29;6;11;0;29;12;17;21;8;29;0;0
10049; 51.8 ; 155.5 ; 20.6 ;3;50;238;0;3;3;0;1;2;0;2;1
10050; 51.8 ; 414.3 ; 22.5 ;8;41;11;0;8;3;5;1;7;3;2;3
10051; 49.6 ; 99.1 ; -   ;2;4;227;0;2;0;2;2;0;0;2;0
10052; 27.6 ; 55.3 ; 3.8 ;2;24;178;0;2;0;2;0;2;1;1;0
10053; 44.9 ; 404.4 ; 11.8 ;9;16;2;0;9;6;3;5;4;0;6;3
10054; 36.7 ; 183.3 ; 14.3 ;5;40;20;0;5;2;3;3;2;2;3;0
10055; 27.7 ; 55.3 ; 19.0 ;2;19;246;0;2;0;2;1;1;1;1;0
10056; 47.7 ; 95.5 ; 1.5 ;2;5;268;0;2;1;1;0;2;0;2;0
10057; 40.3 ; 201.3 ; 8.0 ;5;19;148;0;5;3;2;1;4;0;5;0
10058; 30.7 ; 61.4 ; 0.7 ;2;18;165;0;2;2;0;0;2;1;1;0
10059; 27.1 ; 81.3 ; 3.7 ;3;72;31;0;3;0;3;2;1;2;1;0
10060; 28.9 ; 57.9 ; 20.9 ;2;31;241;0;2;1;1;1;1;1;1;0
10061; 30.9 ; 92.8 ; 5.5 ;3;28;31;0;3;1;2;1;2;1;2;0
10062; 64.7 ; 258.8 ; 31.0 ;4;79;13;4;0;4;0;3;1;0;0;4
10063; 49.2 ; 98.3 ; 20.3 ;2;1;194;0;2;0;2;0;2;1;0;1
10064; 47.2 ; 377.3 ; 1.2 ;8;23;0;0;8;0;8;8;0;0;8;0
10065; 28.4 ; 113.5 ; 7.0 ;4;24;228;0;4;2;2;1;3;3;1;0
10066; 22.0 ; 65.9 ; 8.1 ;3;29;27;1;2;1;2;1;2;2;1;0
10067; 22.8 ; 136.6 ; 9.7 ;6;46;100;0;6;3;3;1;5;4;2;0
10068; 44.7 ; 268.4 ; 17.7 ;6;42;10;0;6;2;4;4;2;2;2;2
10069; 31.3 ; 93.8 ; 14.6 ;3;47;160;0;3;3;0;1;2;1;2;0
10070; 30.2 ; 60.4 ; -   ;2;6;137;0;2;0;2;2;0;0;2;0
10071; 15.0 ; 45.0 ; -   ;3;173;37;0;3;0;3;1;2;3;0;0
10072; 28.0 ; 84.0 ; 21.2 ;3;8;107;0;3;1;2;2;1;2;1;0
10073; 48.5 ; 242.3 ; 19.5 ;5;39;102;0;5;2;3;3;2;2;1;2
10074; 47.1 ; 94.2 ; 0.5 ;2;180;99;0;2;1;1;1;1;0;2;0
10075; 36.6 ; 183.1 ; 12.4 ;5;37;10;2;3;2;3;4;1;2;3;0
10076; 16.6 ; 99.4 ; 4.4 ;6;23;36;0;6;2;4;3;3;6;0;0
10077; 18.6 ; 37.2 ; 1.2 ;2;61;222;0;2;1;1;1;1;2;0;0
10078; 25.2 ; 75.6 ; 7.9 ;3;45;130;0;3;1;2;2;1;2;1;0
10079; 19.7 ; 39.5 ; -   ;2;7;232;0;2;1;1;2;0;2;0;0
10080; 48.5 ; 97.0 ; 11.4 ;2;72;108;2;0;1;1;1;1;0;1;1
10081; 30.2 ; 90.6 ; -   ;3;14;239;0;3;2;1;1;2;0;3;0
10082; 16.7 ; 133.2 ; 5.3 ;8;23;122;1;7;6;2;3;5;8;0;0
10083; 24.6 ; 418.8 ; 10.9 ;17;19;8;0;17;6;11;5;12;11;6;0
10084; 33.0 ; 66.0 ; 4.2 ;2;225;71;0;2;2;0;0;2;1;1;0
